date,arrivals_forecast,scenario,svr_contribution,tsformer_contribution,svr_contribution_pct,tsformer_contribution_pct,svr_raw_prediction,tsformer_raw_prediction,economic_indicators_pct,exchange_rates_pct,events_pct,weather_pct,google_trends_pct
2026-01,314501.7031749764,Optimistic,239415.82768669515,75085.875,76.1254471024259,23.87455274231859,416697.64977437083,176487.95,29.741036703513135,24.917864476386086,0.25806451612903225,-8.89107469996656,60.177834357687885
2026-02,284233.14431242,Optimistic,216232.0415292169,68001.1,76.07559000633,23.92440956419754,376346.812078983,159835.33,30.346420973823363,24.756331279945254,0.2857142857142857,-10.004073468925334,62.131855710739316
2026-03,314291.6952279557,Optimistic,239177.60001311198,75114.09,76.10051542712146,23.899484106800774,416283.0200790308,176554.28,30.95470952573205,24.594798083504465,0.25806451612903225,-4.981823308307332,64.11012334454594
2026-04,303414.45032171323,Optimistic,231187.62122015073,72226.83,76.19532325339821,23.804676424744176,402376.6488213588,169767.83,31.586601641989166,24.427789185489402,0.0,1.419084182510355,66.18054815122618
2026-05,313079.1666182986,Optimistic,238847.80773157984,74231.36,76.2899078566858,23.710092299275136,415709.02432463143,174479.44,32.22159273951868,24.26078028747436,0.0,10.528020579527908,68.27723812634119
2026-06,302417.6202366735,Optimistic,230786.0050022985,71631.62,76.31367670365378,23.686323942183247,401677.64518526965,168368.78,32.85966408482079,24.093771389459317,0.0,8.379229878562233,70.40023554487914
2026-07,312383.93419279327,Optimistic,238336.00523771512,74047.93,76.29585876545809,23.704141469003975,414818.2440516531,174048.28,33.50086471611764,23.926762491444254,0.5161290322580645,4.450527318979591,72.55016506189492
2026-08,312409.0167064518,Optimistic,238322.482038483,74086.53,76.28540448383328,23.714594422098184,414794.7072396056,174139.03,34.15577306000268,23.757015742642018,0.0,4.832683683511707,74.76306114500278
2026-09,302096.738106321,Optimistic,230407.5669637429,71689.17,76.26946534015619,23.73053490228996,401018.9826282656,168504.06,34.80327837923758,23.590006844626956,0.26666666666666666,7.558778443432179,76.96788416086466
2026-10,312068.05297056836,Optimistic,237941.36278502148,74126.69,76.24662650343838,23.753372635997124,414131.37809075334,174233.4,35.453959251397535,23.422997946611936,0.0,11.930319276549417,79.20067730522075
2026-11,302026.36849227257,Optimistic,230249.69100203816,71776.68,76.2349632422671,23.76503748524077,400744.2032085678,168709.75,36.107796480103225,23.25598904859687,0.26666666666666666,11.812040832925819,81.46148559727031
2026-12,312328.67711491766,Optimistic,237838.92784733954,74489.75,76.15020498416465,23.849795250338914,413953.09247697715,175086.78,36.764840315245095,23.088980150581804,0.5161290322580645,1.564513142470969,83.75097424052021
2027-01,312117.0446085606,Optimistic,237275.51799723253,74841.52,76.0213266452045,23.978672337924372,412972.49080720556,175913.62,37.43593056208774,22.919233401779614,0.25806451612903225,-8.89107469996656,86.1075168205765
2027-02,282350.7196009489,Optimistic,214652.65026501138,67698.07,76.02341179380865,23.976588552059948,373597.91851489566,159123.06,38.07761229598163,22.75770020533883,0.2857142857142857,-10.004073468925334,88.37785630474455
2027-03,312102.9221604281,Optimistic,237303.42191628748,74799.5,76.03370717378547,23.966292747990146,413021.05692583707,175814.84,38.722372445591404,22.59616700889804,0.0,-4.981823308307332,90.67636707192179
2027-04,301395.4984231008,Optimistic,229492.30140161642,71903.195,76.1432412236807,23.856758209295435,399425.9843192457,169007.12,39.39215137556915,22.429158110882994,0.0,1.419084182510355,93.08195346956607
2027-05,310909.76922096836,Optimistic,237040.65203346833,73869.12,76.2409790555664,23.759020944433587,412563.7120891978,173627.98,40.06521509468619,22.26214921286791,0.25806451612903225,10.528020579527908,95.51805685662953
2027-06,300433.0966759716,Optimistic,229151.48192987783,71281.62,76.2737143361493,23.726286476479626,398832.79599814327,167546.11,40.741543746224586,22.09514031485287,0.26666666666666666,8.379229878562233,97.98472635160027
2027-07,310324.2017902382,Optimistic,236630.94251289446,73693.26,76.25281597367766,23.74718355428576,411850.62224896916,173214.64,41.42118930862679,21.928131416837783,0.25806451612903225,4.450527318979591,100.48268772906263
2027-08,310225.71637796843,Optimistic,236516.8108603903,73708.91,76.24023360211257,23.759766633980654,411651.9787765519,173251.42,42.115364466878624,21.758384668035635,0.25806451612903225,4.832683683511707,103.05380873753833
2027-09,300046.0516356127,Optimistic,228712.87951647205,71333.17,76.22592541035323,23.774074508279053,398069.4187535497,167667.3,42.8016927319643,21.591375770020527,0.0,7.558778443432179,105.61554980587245
2027-10,310069.40358934936,Optimistic,236324.9548588806,73744.445,76.21679279644933,23.7832061012269,411318.0578921364,173334.97,43.49138694890398,21.424366872005507,0.0,11.930319276549417,108.20978882362687
